gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
58,318,738,10548,0.24731182795698925,0.9289740034682975,0.9915034562211982,0.10028049198638687,0.015384615384615385,0.06538182256077084,1.0,0.0944464797305737
59,339,763,10624,0.24731182795698925,0.9304402020597242,0.9915034562211982,0.10005291549080571,0.015384615384615385,0.06486865527779792,1.0,0.09461780128346942
60,316,736,10700,0.24731182795698925,0.9315923844786443,0.9915034562211982,0.10035991282915979,0.015384615384615385,0.06442979130538186,1.0,0.09476709746390749
61,328,751,10775,0.24731182795698925,0.932044495526959,0.9919354838709677,0.1004554670454592,0.015625,0.06450462386112105,1.0,0.09474962342696987
62,317,779,10852,0.24731182795698925,0.9321957498864833,0.9919354838709677,0.10042022726448784,0.015625,0.06457300588184597,1.0,0.09469378732931605
63,330,757,10913,0.24731182795698925,0.9278840819397346,0.9919354838709677,0.10305395632891912,0.015625,0.06786037878335316,1.0,0.09574312599764673
64,345,771,10994,0.24731182795698925,0.9300909039310591,0.9919354838709677,0.10521932777925964,0.015625,0.06644483004994427,1.0,0.09718361679345562
65,340,749,11055,0.24731182795698925,0.9306214870204523,0.9919354838709677,0.10537349191351904,0.015625,0.06638844204185454,1.0,0.09723561124822648
66,301,719,11109,0.24731182795698925,0.9269073166343024,0.9919354838709677,0.1050906561436639,0.015625,0.06941809368600582,1.0,0.09743302047997682
67,334,764,11167,0.24731182795698925,0.926776161372441,0.9919354838709677,0.10473996852680564,0.015873015873015872,0.06986313591017866,1.0,0.09725498901242693
68,309,684,11237,0.24731182795698925,0.9266256195113468,0.9919354838709677,0.10455405229499184,0.015873015873015872,0.07028655900817933,1.0,0.09712576881868952
69,342,767,11293,0.24731182795698925,0.9269105071781198,0.9919354838709677,0.1042915211556229,0.016129032258064516,0.07039676396207542,1.0,0.09706824420538275
70,323,725,11351,0.24731182795698925,0.9274146438956999,0.9919354838709677,0.10450842145749452,0.016129032258064516,0.07032798126265441,1.0,0.09710384027649983
71,338,745,11421,0.24731182795698925,0.9280677700731337,0.9919354838709677,0.10410274405308922,0.016129032258064516,0.07022078327857072,1.0,0.09712559016600847
72,327,703,11473,0.24731182795698925,0.9300762820141244,0.9919354838709677,0.10433953966893811,0.016129032258064516,0.06885065107643253,1.0,0.09731434831350376
73,332,700,11526,0.24731182795698925,0.9290110872001469,0.9919354838709677,0.10425169042897794,0.018867924528301886,0.07000204326598741,1.0,0.0971782735739598
74,343,709,11581,0.24731182795698925,0.9335497746572762,0.9919354838709677,0.09878946794168177,0.019230769230769232,0.06651380042144807,1.0,0.09388776103339631
75,347,732,11633,0.24731182795698925,0.9347037866272497,0.9920634920634921,0.09879840992127481,0.019230769230769232,0.06606905050396278,1.0,0.09400048086779877
76,323,697,11675,0.24731182795698925,0.9346853003120502,0.9920634920634921,0.09873779238553362,0.019230769230769232,0.06626769948656101,1.0,0.0939399885615642
77,323,716,11718,0.24731182795698925,0.9350322007023544,0.9959677419354839,0.09882830428285902,0.019230769230769232,0.06635665381248179,1.0,0.09394775756575302
78,344,726,11768,0.24731182795698925,0.9360016206320224,0.9959677419354839,0.0990815544457723,0.0196078431372549,0.06617361131588129,1.0,0.09405806228710159
79,320,692,11812,0.24731182795698925,0.9410613165280313,0.9959677419354839,0.09438954209823729,0.02,0.0620047812403132,1.0,0.09059823860116759
80,318,698,11860,0.24731182795698925,0.9361617347283812,0.9959677419354839,0.09699682476126308,0.0196078431372549,0.0658030229819474,1.0,0.09176011227393308
81,339,724,11910,0.24731182795698925,0.9357930705300987,0.9959677419354839,0.10024891327727853,0.0196078431372549,0.06663769995149217,1.0,0.09384065442645256
82,325,693,11958,0.24731182795698925,0.9409016148354249,0.9959677419354839,0.09397434524431666,0.0196078431372549,0.06265326570761774,1.0,0.09040660681814676
83,313,687,11995,0.24731182795698925,0.9385264578442455,0.9959677419354839,0.09759213061155458,0.0196078431372549,0.06466432361709797,1.0,0.09182883912793637
84,331,642,12024,0.24731182795698925,0.9368961666376838,0.9959677419354839,0.09976467222563032,0.0196078431372549,0.06651731961421566,1.0,0.09382956895022654
85,314,659,12056,0.24731182795698925,0.9412290815291424,0.9959677419354839,0.0934696972703086,0.0196078431372549,0.06308237652290595,1.0,0.0902375668279756
86,321,705,12093,0.24731182795698925,0.9367540521838681,0.9959677419354839,0.09591098747943945,0.019230769230769232,0.06637738790104304,1.0,0.09127330548840622
87,324,700,12129,0.24731182795698925,0.9359678651131786,0.9959677419354839,0.09904218981055363,0.019230769230769232,0.06730376587993038,1.0,0.09350160500091596
88,331,693,12171,0.24731182795698925,0.9398271364084283,0.9959677419354839,0.09296284381619618,0.019230769230769232,0.06429255597426048,1.0,0.08987977763842378
89,339,694,12199,0.24731182795698925,0.9394546470596761,0.9959677419354839,0.09282120307836264,0.019230769230769232,0.06465138058736113,1.0,0.08975472116648371
90,338,701,12241,0.24731182795698925,0.9396357520843599,0.9959677419354839,0.09283489075144478,0.019230769230769232,0.06471194662559544,1.0,0.08973859693629596
91,320,695,12268,0.24731182795698925,0.9398084888753635,0.9959677419354839,0.09286469822677872,0.019230769230769232,0.06483326647711478,1.0,0.08972375829092118
92,350,730,12315,0.24731182795698925,0.939798861693186,0.9959677419354839,0.09279615548693784,0.019230769230769232,0.06496282177547136,1.0,0.08966189239849687
93,336,670,12345,0.24731182795698925,0.9400836678453082,0.9959677419354839,0.09284313524997351,0.019230769230769232,0.06497698270772773,1.0,0.08967716175437758
94,327,703,12370,0.24731182795698925,0.9391314402612334,0.9959677419354839,0.09600628002547743,0.019230769230769232,0.06582655949829809,1.0,0.09088395302435447
95,328,678,12404,0.24731182795698925,0.9408153898453274,0.9959677419354839,0.09310159621182143,0.019230769230769232,0.06476842616123343,1.0,0.08974302944299636
96,336,689,12439,0.24731182795698925,0.9413005052700731,0.9959677419354839,0.09293962802099431,0.019230769230769232,0.06476941579588795,1.0,0.0897567069492388
97,338,697,12467,0.24731182795698925,0.9421137189761277,0.9959677419354839,0.09289415940351217,0.019230769230769232,0.06437433076280508,1.0,0.08988162781712744
98,319,665,12493,0.24731182795698925,0.942466330826305,0.9959677419354839,0.09300751527157068,0.019230769230769232,0.06426649290815101,1.0,0.08992105449546607
99,301,650,12517,0.24731182795698925,0.9426758898984628,0.9959677419354839,0.09305671779283645,0.019230769230769232,0.06428052176563542,1.0,0.08992823369381726
100,335,697,12545,0.24731182795698925,0.9444918648378402,0.9959677419354839,0.09331498051275526,0.019230769230769232,0.0629635232146406,1.0,0.09006658443206943
101,321,685,12568,0.24731182795698925,0.9475560778531334,0.9959677419354839,0.08814395935923419,0.02,0.06043887878529642,1.0,0.08622338046615569
102,340,711,12599,0.24731182795698925,0.9476434983914441,0.9959677419354839,0.08810228322034493,0.02,0.06046406601274794,1.0,0.08620699428622908
103,325,656,12619,0.24731182795698925,0.9481128597513259,0.9959677419354839,0.08824741548184561,0.02,0.060338323151595194,1.0,0.08625917493702287
104,328,698,12652,0.24731182795698925,0.9478247332357572,0.9959677419354839,0.08812515605758864,0.02,0.06070257429166205,1.0,0.0861704838195596
105,349,709,12683,0.24731182795698925,0.9483137088320823,0.9959677419354839,0.08821671417047622,0.02,0.060415285385056805,1.0,0.08624086629268558
106,329,714,12709,0.24731182795698925,0.948823308238897,0.9959677419354839,0.08817027708300554,0.02,0.06024907353429998,1.0,0.0863417150263659
107,341,694,12725,0.24731182795698925,0.9489690642842652,0.9959677419354839,0.08823954356107236,0.02,0.06032746718258767,1.0,0.08636509319996315
108,326,677,12748,0.24731182795698925,0.9487737648417046,0.9959677419354839,0.08811926602610184,0.02,0.060649966876368054,1.0,0.0862806273175625
109,341,679,12765,0.24731182795698925,0.9497685623955406,0.9959677419354839,0.08830956447481302,0.02,0.059986364969846946,1.0,0.0864237516296848
110,336,653,12785,0.24731182795698925,0.9450998469939812,0.996031746031746,0.09521256997350346,0.02040816326530612,0.06360595984054536,1.0,0.09010894914550681
111,330,676,12810,0.24731182795698925,0.9431288118666009,0.996031746031746,0.09453894397229363,0.020833333333333332,0.06521703150192812,1.0,0.08971463186659458
112,327,660,12827,0.24731182795698925,0.9431324413819088,0.996031746031746,0.09447166930577697,0.020833333333333332,0.06534055854378412,1.0,0.08964540491607988
113,347,703,12854,0.24731182795698925,0.943199721763325,0.996031746031746,0.09446451347866547,0.020833333333333332,0.06543784720166376,1.0,0.08960131074225337
114,317,651,12873,0.24731182795698925,0.9439283939077762,0.996031746031746,0.09455865305855057,0.020833333333333332,0.06524241876374366,1.0,0.08969379732182778
115,307,632,12888,0.24731182795698925,0.9405091954564337,0.996031746031746,0.1023250224251276,0.020833333333333332,0.06794853915980911,1.0,0.09333596127597406
116,306,634,12901,0.24731182795698925,0.9446141953839763,0.996031746031746,0.09466513286108806,0.02127659574468085,0.06533286254626314,1.0,0.08977579827950281
117,322,688,12921,0.24731182795698925,0.9450476281048026,0.996031746031746,0.0941618591437237,0.02127659574468085,0.06518498017989834,1.0,0.08983017494583136
118,311,641,12932,0.24731182795698925,0.9452168084417781,0.996031746031746,0.09422824030802571,0.02127659574468085,0.06528955956524797,1.0,0.08983913984303585
119,325,636,12947,0.24731182795698925,0.9457922215701051,0.996031746031746,0.09426798684443692,0.02127659574468085,0.0650499928675114,1.0,0.08993855567208998
120,338,662,12966,0.24731182795698925,0.9450822144692731,0.996031746031746,0.0940215035033431,0.02127659574468085,0.06565987174452241,1.0,0.08975353446029385
121,331,685,12980,0.24731182795698925,0.9453713970524302,0.996031746031746,0.09410530209489086,0.02127659574468085,0.06554107230502688,1.0,0.08979754264631537
122,318,632,12990,0.24731182795698925,0.9449409882232462,0.996031746031746,0.09389871382641354,0.02127659574468085,0.06605782583226422,1.0,0.08964473341447368
123,335,626,13011,0.24731182795698925,0.9460413436271242,0.996031746031746,0.0941358413527444,0.02127659574468085,0.0651009018988462,1.0,0.08988950369915746
124,328,650,13028,0.24731182795698925,0.9463314144180699,0.996031746031746,0.0942314449444072,0.02127659574468085,0.06502355012895526,1.0,0.08992889304883547
125,309,614,13036,0.24731182795698925,0.9467202513791071,0.996031746031746,0.09435691020297414,0.02127659574468085,0.06475216035392903,1.0,0.09000732993865306
126,334,617,13050,0.24731182795698925,0.9478185224231709,0.996031746031746,0.09458297938050489,0.02127659574468085,0.06375831648980644,1.0,0.09019374435307594
127,316,646,13059,0.24731182795698925,0.9522539924064575,0.996031746031746,0.08853785752011226,0.021739130434782608,0.060245653725647,1.0,0.08644635580921041
128,315,659,13072,0.24731182795698925,0.95261735513337,0.996031746031746,0.08802051251719971,0.021739130434782608,0.06019049448591003,1.0,0.08647158809668291
129,327,652,13086,0.24731182795698925,0.9524528899660899,0.996031746031746,0.08803715567720843,0.021739130434782608,0.06057932162023178,1.0,0.08643024842180853
130,318,656,13100,0.24731182795698925,0.9530584810258045,0.996031746031746,0.08816338556575883,0.021739130434782608,0.06006091451087289,1.0,0.08651557332467108
131,337,703,13115,0.24731182795698925,0.9488950206020733,1.0,0.09009220232062429,0.02127659574468085,0.0636369735290786,1.0,0.08772321349136271
132,354,683,13127,0.24731182795698925,0.9474551427895159,1.0,0.09287191051035969,0.02127659574468085,0.0652084790889847,1.0,0.08988082328682662
133,349,700,13136,0.24731182795698925,0.9480546655363301,1.0,0.09292101913101508,0.02127659574468085,0.06487264183838863,1.0,0.08992272290695054
134,318,634,13142,0.24731182795698925,0.948971179438503,1.0,0.09299066884334296,0.02127659574468085,0.06433725180819133,1.0,0.08998104674197016
135,313,639,13155,0.24731182795698925,0.9531075238626593,1.0,0.08787738609769936,0.021739130434782608,0.06085587428037616,1.0,0.0862473039483998
136,320,671,13164,0.24731182795698925,0.9532680165492857,1.0,0.08767498634439627,0.021739130434782608,0.060744905083558655,1.0,0.08625588343823452
137,344,677,13171,0.24731182795698925,0.9540362981721396,1.0,0.08775055717909294,0.021739130434782608,0.060285682343419626,1.0,0.08638265473519481
138,333,673,13185,0.24731182795698925,0.9538663431440746,1.0,0.0877289194733693,0.021739130434782608,0.06053526524788734,1.0,0.0863421156310327
139,346,667,13200,0.24731182795698925,0.9502113940575216,1.0,0.09160458140778349,0.021739130434782608,0.06343013546936448,1.0,0.08788868181634432
140,318,627,13209,0.24731182795698925,0.9535303107700779,1.0,0.08764379848767673,0.021739130434782608,0.060990289420337164,1.0,0.08624559745372125
141,318,651,13218,0.24731182795698925,0.9534798356906162,1.0,0.08745048949276778,0.02127659574468085,0.061312422616382124,1.0,0.0861559992074852
142,329,667,13230,0.24731182795698925,0.9526625528939512,1.0,0.09134549548226198,0.02127659574468085,0.06212456400227224,1.0,0.08840387067141314
143,308,633,13240,0.24731182795698925,0.9538877458723396,1.0,0.08737170286449343,0.02127659574468085,0.06127744938927036,1.0,0.08619617026000113
144,319,630,13246,0.24731182795698925,0.9544526931233033,1.0,0.08749086564953369,0.020833333333333332,0.06095700846889768,1.0,0.08626787043767148
145,310,635,13258,0.24731182795698925,0.95507929866002,1.0,0.08769306564298199,0.020833333333333332,0.0606825115248473,1.0,0.08637665237797493
146,338,667,13269,0.24731182795698925,0.9553608834739009,1.0,0.08780641586372467,0.020833333333333332,0.060601738317481474,1.0,0.08643846564113318
147,321,630,13275,0.24731182795698925,0.9562880607000357,1.0,0.08793947505346765,0.020833333333333332,0.05980107511302266,1.0,0.08653987783223739
148,323,607,13281,0.24731182795698925,0.9601395428175328,1.0,0.08242936920771722,0.02040816326530612,0.05633359930414404,1.0,0.08240233265946872
149,345,702,13288,0.24731182795698925,0.9599289131862929,1.0,0.08244437039790603,0.02040816326530612,0.05665996343630753,1.0,0.08238068994542566
150,338,702,13295,0.24731182795698925,0.9563331075075597,1.0,0.08586386303645621,0.02040816326530612,0.059701502880262866,1.0,0.08404402848876413
151,296,647,13300,0.24731182795698925,0.9596335125448029,1.0,0.0824155226617795,0.02,0.05713148097061262,1.0,0.08230173716979382
152,315,662,13311,0.24731182795698925,0.9596431717290284,1.0,0.08240984447490554,0.02,0.05716293146574324,1.0,0.08228799729978169
153,326,641,13323,0.24731182795698925,0.9555124288709194,1.0,0.08655521975002407,0.02,0.060270812185299186,1.0,0.08392206478731817
154,319,673,13329,0.24731182795698925,0.954091465476432,1.0,0.09065214044301921,0.02,0.061616684515347776,1.0,0.08613747922144747
155,326,672,13338,0.24731182795698925,0.9541027821252258,1.0,0.09019945049742563,0.02,0.061729595070606644,1.0,0.08610733539451894
156,323,624,13343,0.24731182795698925,0.95426700455999,1.0,0.09023651155738135,0.02,0.061691725422700835,1.0,0.08613827359201258
157,335,640,13353,0.24731182795698925,0.9548965880986195,1.0,0.09002039972990888,0.02,0.06121314894078874,1.0,0.08620010510114584
158,325,649,13359,0.24731182795698925,0.9576496307084408,1.0,0.08694915341050027,0.02,0.059007990497189716,1.0,0.08443969154143133
159,336,663,13361,0.24731182795698925,0.9591765136364954,1.0,0.08225070032651723,0.02040816326530612,0.057906634619917935,1.0,0.08215155079949592
160,323,650,13368,0.24731182795698925,0.9549629893294305,1.0,0.08610569028467048,0.02040816326530612,0.0611572478146621,1.0,0.0837570400319655
161,338,664,13374,0.24731182795698925,0.9543718644030955,1.0,0.08598924413029506,0.02040816326530612,0.061951843629374295,1.0,0.08365472110940043
162,333,663,13380,0.24731182795698925,0.9544357151310514,1.0,0.08597345417799347,0.02040816326530612,0.06194355487704936,1.0,0.0836568016128605
163,325,665,13385,0.24731182795698925,0.9540457206619715,1.0,0.08579459714091432,0.02040816326530612,0.06228253154212564,1.0,0.08352763993705505
164,327,672,13390,0.24731182795698925,0.9536435146943745,1.0,0.08554932233701522,0.02040816326530612,0.06265851196821594,1.0,0.08340427654522124
165,310,642,13398,0.24731182795698925,0.9533361694393725,1.0,0.0853753319458274,0.02,0.06298578778658259,1.0,0.08329403216770483
166,312,642,13403,0.24731182795698925,0.9514463470567777,1.0,0.08676357372432272,0.02,0.06445887994305873,1.0,0.08370531912398506
167,323,650,13407,0.24731182795698925,0.9514122986890029,1.0,0.08974450385497564,0.02,0.0645890177069874,1.0,0.08534368989392588
168,324,654,13413,0.24731182795698925,0.9519779354935319,1.0,0.08912165413520706,0.02,0.06443875668196039,1.0,0.08540216664956218
169,325,644,13418,0.24731182795698925,0.9521385259977393,1.0,0.08912904328745566,0.02,0.06434248337529266,1.0,0.08543833904776013
170,320,609,13420,0.24731182795698925,0.9522550255291811,1.0,0.089151402084248,0.02,0.06431644543930362,1.0,0.08546203425174813
171,311,649,13424,0.24731182795698925,0.9520810756794096,1.0,0.08906545006562197,0.02,0.06445530548041985,1.0,0.08538713423409432
172,321,644,13434,0.24731182795698925,0.9520101084205239,1.0,0.0890144923502171,0.02040816326530612,0.0645151526783102,1.0,0.08534008531679699
173,312,637,13437,0.24731182795698925,0.9518585026422822,1.0,0.08897787347512433,0.02040816326530612,0.06469643196319393,1.0,0.08529600877244513
174,311,628,13443,0.24731182795698925,0.9518639121960409,1.0,0.08897665711742002,0.02040816326530612,0.06475623584864121,1.0,0.08526844934394874
175,296,626,13448,0.24731182795698925,0.9522245982233429,1.0,0.08884798208711639,0.02040816326530612,0.0647654896720646,1.0,0.08528722608371973
176,326,634,13452,0.24731182795698925,0.9521995659797697,1.0,0.08873108815645052,0.020833333333333332,0.06493336263238285,1.0,0.08522350159112846
177,320,660,13457,0.24731182795698925,0.9480266039668048,1.0,0.09469222155846369,0.020833333333333332,0.06824940498968997,1.0,0.08871113719066281
178,320,627,13458,0.24731182795698925,0.9467324338946372,1.0,0.09358244720744414,0.02127659574468085,0.06955766459072973,1.0,0.08849853048418932
179,343,660,13464,0.24731182795698925,0.9492989740022606,1.0,0.09224667815854594,0.02127659574468085,0.067571258991003,1.0,0.08783520182945631
180,326,607,13468,0.24731182795698925,0.951967515505898,1.0,0.08647173371472347,0.021739130434782608,0.0655380031040772,1.0,0.0850150114355052
181,303,628,13471,0.24731182795698925,0.9521698258122482,1.0,0.08654466444172924,0.021739130434782608,0.06536526547079341,1.0,0.08508376262928617
182,331,637,13476,0.24731182795698925,0.9519596496439923,1.0,0.0864548505002445,0.021739130434782608,0.06564621717814625,1.0,0.08499525235894269
183,320,636,13482,0.24731182795698925,0.952184297379938,1.0,0.08651975250317584,0.021739130434782608,0.06545377737219053,1.0,0.08504637580321617
184,328,646,13483,0.24731182795698925,0.9521180664241756,1.0,0.08640302925052251,0.021739130434782608,0.06548398799296659,1.0,0.08495940825391542
185,301,607,13484,0.24731182795698925,0.9519824562356896,1.0,0.08635395979327662,0.021739130434782608,0.0656377835292726,1.0,0.08490420947579097
186,325,586,13487,0.24731182795698925,0.9522687242172179,1.0,0.08642229778393733,0.021739130434782608,0.06544098397450611,1.0,0.08494951610779027
