gen,evals,gen_feats,explored,type logistic classifier (max_iter=100) balanced accuracy_min,type logistic classifier (max_iter=100) balanced accuracy_avg,type logistic classifier (max_iter=100) balanced accuracy_max,type logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
103,124,278,9087,0.24596774193548387,0.9302256983374444,1.0,0.11549008012668575,0.029411764705882353,0.08777322006618365,1.0,0.11315766667775418
104,139,328,9147,0.24596774193548387,0.9303685959039413,1.0,0.11565094545674347,0.029411764705882353,0.08786230948983191,1.0,0.1131876821027711
105,139,308,9197,0.24596774193548387,0.9238311990795615,1.0,0.12847205726186192,0.029411764705882353,0.09244916008202242,1.0,0.11853586033733543
106,135,283,9250,0.24596774193548387,0.9186633484960117,1.0,0.1272075217434097,0.030303030303030304,0.09637916343747746,1.0,0.11800109720197166
107,128,262,9298,0.24596774193548387,0.9174947210921399,1.0,0.12686668998888795,0.030303030303030304,0.09762608031616807,1.0,0.1176930155614382
108,134,282,9346,0.24596774193548387,0.9175895478959114,1.0,0.1264770657560109,0.030303030303030304,0.09789618700923303,1.0,0.11755656348618625
109,130,276,9389,0.24596774193548387,0.9177451188455009,1.0,0.12560168730524074,0.030303030303030304,0.09820377268999986,1.0,0.11740822401513894
110,132,285,9431,0.24596774193548387,0.9175134141653587,1.0,0.12534828093466316,0.030303030303030304,0.09844830186771869,1.0,0.11731312532418432
111,139,295,9475,0.24596774193548387,0.9175721295020876,1.0,0.12538318153168126,0.030303030303030304,0.09844647036588718,1.0,0.11732082966879565
112,134,287,9533,0.24596774193548387,0.9187080623805406,1.0,0.12586356039981297,0.030303030303030304,0.09786602808839483,1.0,0.11758394909686642
113,138,286,9574,0.24596774193548387,0.9213345960000427,1.0,0.12641020303977615,0.030303030303030304,0.09652619929150101,1.0,0.1180626171969805
114,129,257,9619,0.24596774193548387,0.9227153340594336,1.0,0.1264522208960275,0.030303030303030304,0.09579322438110674,1.0,0.11823038663531384
115,133,282,9664,0.24596774193548387,0.925534124034981,1.0,0.12627321142905099,0.030303030303030304,0.09366429430502045,1.0,0.1181820999385411
116,140,301,9715,0.24596774193548387,0.932245244311326,1.0,0.11550819729527047,0.03125,0.08888557098986244,1.0,0.11291666169120886
117,133,285,9758,0.24596774193548387,0.9338340687766282,1.0,0.11398348740845468,0.03125,0.08825248527559051,1.0,0.11294674145987223
118,129,258,9807,0.24596774193548387,0.9333352286681403,1.0,0.11373627643998939,0.03125,0.0887932906457549,1.0,0.11283523351514743
119,146,260,9853,0.24596774193548387,0.9336047799809932,1.0,0.11378933909011281,0.03125,0.08887374379475642,1.0,0.11279719081212887
120,124,268,9902,0.24596774193548387,0.933895540357284,1.0,0.11380219104128608,0.03125,0.08889188306093261,1.0,0.11277801990652395
121,137,292,9943,0.24596774193548387,0.9338637200884133,1.0,0.11377875270553431,0.03125,0.08894608680583437,1.0,0.11275111948416039
122,127,239,9974,0.24596774193548387,0.9239231962285507,1.0,0.12320652935496633,0.03125,0.09640014156230847,1.0,0.11787815707642715
123,142,261,10009,0.24596774193548387,0.9339764524671387,1.0,0.113802809157371,0.03125,0.08904293309595096,1.0,0.11270291447842333
124,138,283,10045,0.24596774193548387,0.9344528822436493,1.0,0.11380907733405256,0.03225806451612903,0.08881755430807217,1.0,0.1127419027718201
125,123,247,10071,0.24596774193548387,0.9344715019060128,1.0,0.11380627951387978,0.03225806451612903,0.08881755430807217,1.0,0.1127419027718201
126,133,278,10113,0.24596774193548387,0.9341689690980342,1.0,0.11332232769401501,0.03225806451612903,0.08942981749291601,1.0,0.11263787123491346
127,146,295,10159,0.24596774193548387,0.933677530138493,1.0,0.11332314609661319,0.03225806451612903,0.089873493548661,1.0,0.11255106584387521
128,138,263,10189,0.24596774193548387,0.9345475622257103,1.0,0.11366455028740709,0.03225806451612903,0.0894554726900629,1.0,0.11272703072637431
129,135,270,10232,0.24596774193548387,0.9343711492669593,1.0,0.11356791889680877,0.03225806451612903,0.08962281139974033,1.0,0.11266234060028328
130,123,248,10265,0.24596774193548387,0.9342536051403616,1.0,0.11347930474372143,0.03225806451612903,0.08979130218315047,1.0,0.11259696416306686
131,123,239,10291,0.24596774193548387,0.9343277834726805,1.0,0.11348766311266914,0.03225806451612903,0.08987073912303693,1.0,0.11256437651471375
132,128,273,10331,0.24596774193548387,0.9347675078215931,1.0,0.11367174079571474,0.03225806451612903,0.08957481366715837,1.0,0.1126961142058409
133,126,263,10369,0.24596774193548387,0.9347619753125969,1.0,0.11355124616597465,0.03225806451612903,0.08973255176239647,1.0,0.11263934787260026
134,134,267,10403,0.24596774193548387,0.9348665457389671,1.0,0.11357220339878775,0.03225806451612903,0.08971099341714513,1.0,0.11264559948075571
135,136,277,10440,0.24596774193548387,0.9347392980320552,1.0,0.11348341128341416,0.03225806451612903,0.08991223781193793,1.0,0.11255287915179067
136,145,288,10475,0.24596774193548387,0.9344012543913038,1.0,0.11333677038286614,0.03225806451612903,0.09025851873253753,1.0,0.11242185259067244
137,129,260,10513,0.24596774193548387,0.9350418308400337,1.0,0.11356027675071192,0.03225806451612903,0.08998997477649358,1.0,0.11252055004454875
138,146,280,10554,0.24596774193548387,0.9353785998013902,1.0,0.11361354093480752,0.03225806451612903,0.08983514821250285,1.0,0.1125804862464039
139,133,273,10591,0.24596774193548387,0.9360854595786483,1.0,0.1139103718970589,0.03225806451612903,0.0892678682483152,1.0,0.1128030521077728
140,137,278,10626,0.24596774193548387,0.9385077375041376,1.0,0.11420287775384587,0.03225806451612903,0.0875902204093877,1.0,0.11308599624803332
141,141,280,10660,0.24596774193548387,0.9409174221311037,1.0,0.11443092703496771,0.03225806451612903,0.08597690893325764,1.0,0.11333824300256841
142,132,256,10698,0.24596774193548387,0.9487712491057223,1.0,0.1058629444277872,0.03225806451612903,0.07928656369369104,1.0,0.10715290055833511
143,133,250,10726,0.24596774193548387,0.9487309265250772,1.0,0.10584096308751118,0.03333333333333333,0.07942239068546908,1.0,0.10710650997336071
144,136,277,10762,0.24596774193548387,0.9488115716863674,1.0,0.1058784538371574,0.03333333333333333,0.07941089643259552,1.0,0.10711139366720367
145,141,272,10794,0.24596774193548387,0.9489793288379196,1.0,0.10584498604261222,0.03333333333333333,0.07952266771904921,1.0,0.10707266749372076
146,138,272,10833,0.24596774193548387,0.9493093640217404,1.0,0.10587292116250781,0.03333333333333333,0.07946643645517178,1.0,0.10709194914902502
147,141,285,10864,0.24596774193548387,0.9490201452734087,1.0,0.10576889414084012,0.03333333333333333,0.07973637596649058,1.0,0.10700275060082808
148,133,258,10895,0.24596774193548387,0.9492023176474356,1.0,0.10577366505491094,0.03333333333333333,0.07967247339396731,1.0,0.10700590428456928
149,125,261,10922,0.24596774193548387,0.9489903204450567,1.0,0.10568909021422009,0.03333333333333333,0.07987485434634828,1.0,0.1069309412950503
150,121,267,10950,0.24596774193548387,0.9487984845330001,1.0,0.10560546523868103,0.03333333333333333,0.08008476129763453,1.0,0.10684990948605187
151,132,260,10980,0.24596774193548387,0.9488778550148957,1.0,0.10563150891034631,0.03333333333333333,0.08006682202107457,1.0,0.10685241055368444
152,116,236,11014,0.24596774193548387,0.9489688844753392,1.0,0.10566993718463995,0.03333333333333333,0.0799812497278561,1.0,0.10688317064313127
153,133,271,11050,0.24596774193548387,0.9488437723569423,1.0,0.10584128776822005,0.03333333333333333,0.08000523907538587,1.0,0.10700156406956196
154,138,283,11085,0.24596774193548387,0.9564621506978035,1.0,0.104474350001142,0.03333333333333333,0.0740051941053999,1.0,0.10614436332564335
155,150,283,11120,0.24596774193548387,0.9605798389766261,1.0,0.09688922936505778,0.034482758620689655,0.07040038143237133,1.0,0.10007840313839
156,120,244,11143,0.24596774193548387,0.9606939594878858,1.0,0.09689076549791717,0.034482758620689655,0.0703951360391949,1.0,0.10008042205262178
157,127,272,11164,0.24596774193548387,0.9607711810338384,1.0,0.09692053339700511,0.034482758620689655,0.07042535406510259,1.0,0.10007091224366754
158,123,254,11200,0.24596774193548387,0.9609055762885608,1.0,0.09695659635978564,0.034482758620689655,0.07041965255078038,1.0,0.1000730092034029
159,141,279,11233,0.24596774193548387,0.9609896450651888,1.0,0.09695147982425834,0.034482758620689655,0.07047347484598199,1.0,0.10005798799152503
160,142,267,11262,0.24596774193548387,0.9611325426316859,1.0,0.09700584535677098,0.034482758620689655,0.07044930042525584,1.0,0.10006661585096077
161,126,233,11283,0.24596774193548387,0.9611965635711311,1.0,0.09702726390972499,0.034482758620689655,0.07044295518517747,1.0,0.10006711701711404
162,122,280,11320,0.24596774193548387,0.9611965635711311,1.0,0.09702726390972499,0.034482758620689655,0.07045527045611343,1.0,0.100062766321512
163,136,259,11343,0.24596774193548387,0.9479073635091991,1.0,0.11571436810188271,0.034482758620689655,0.0790358776789994,1.0,0.10693014475623756
164,141,287,11368,0.24596774193548387,0.9509560162197949,1.0,0.1074608318608094,0.034482758620689655,0.07844971706532865,1.0,0.10623203617486784
165,122,245,11391,0.24596774193548387,0.9491136373343585,1.0,0.10916880836260656,0.034482758620689655,0.07971195184429769,1.0,0.10680818318648574
166,128,246,11410,0.24596774193548387,0.9489675430588035,1.0,0.10911330949611941,0.034482758620689655,0.0799071516545847,1.0,0.10674002596537419
167,134,271,11438,0.24596774193548387,0.9482727960726527,1.0,0.10884542417628583,0.034482758620689655,0.08050870036130582,1.0,0.10658124019220744
168,135,256,11463,0.24596774193548387,0.9487322278993284,1.0,0.10797015703077549,0.034482758620689655,0.08056354892908542,1.0,0.1065589371485723
169,137,270,11482,0.24596774193548387,0.949240064174435,1.0,0.10796024298746815,0.034482758620689655,0.08037653925931715,1.0,0.10658430183279319
170,121,238,11492,0.24596774193548387,0.9490531935056754,1.0,0.10820216403812052,0.034482758620689655,0.08049991125768914,1.0,0.10668164254842347
171,133,263,11519,0.24596774193548387,0.9503109149928991,1.0,0.10850637156176667,0.034482758620689655,0.07964102297678073,1.0,0.10692622326559187
172,137,271,11540,0.24596774193548387,0.9519392211508688,1.0,0.1085533634427739,0.034482758620689655,0.0786129769487347,1.0,0.10708604125899068
173,119,244,11557,0.24596774193548387,0.9559223006161173,1.0,0.10755972807095007,0.034482758620689655,0.07562866958942735,1.0,0.10659144172603544
174,130,257,11574,0.24596774193548387,0.9618172456781028,1.0,0.09684786654928668,0.03571428571428571,0.07081869362502859,1.0,0.09986292136182626
175,130,249,11594,0.24596774193548387,0.9618190142123416,1.0,0.09684848692221197,0.03571428571428571,0.07081157111790608,1.0,0.09986527968391198
176,134,260,11614,0.24596774193548387,0.9617516831106983,1.0,0.0968638498449322,0.03571428571428571,0.07095046000679497,1.0,0.09984803759296228
177,128,273,11635,0.24596774193548387,0.9618524895623111,1.0,0.09690149700301315,0.03571428571428571,0.07091739122372619,1.0,0.0998594823271799
178,133,272,11652,0.24596774193548387,0.9619734573042468,1.0,0.0969465159326194,0.03571428571428571,0.07089805870439365,1.0,0.09986626538302833
179,135,278,11674,0.24596774193548387,0.9620103562695539,1.0,0.09696127801308098,0.03571428571428571,0.07096338226971723,1.0,0.09984839475667288
180,121,253,11696,0.24596774193548387,0.9617464909611215,1.0,0.0969424523861204,0.03571428571428571,0.07117307816963052,1.0,0.09983585442818232
181,143,297,11717,0.24596774193548387,0.961638837278833,1.0,0.09694264217030962,0.03571428571428571,0.07130138504793739,1.0,0.09981401409033257
182,129,250,11737,0.24596774193548387,0.9617194824401234,1.0,0.09697283882369612,0.03571428571428571,0.07128154377809612,1.0,0.09982095449636157
183,133,282,11769,0.24596774193548387,0.9617194824401234,1.0,0.09697283882369612,0.03571428571428571,0.07128154377809612,1.0,0.09982095449636157
184,132,276,11792,0.24596774193548387,0.9617194824401234,1.0,0.09697283882369612,0.03571428571428571,0.07128815753470989,1.0,0.09981864151951635
185,125,251,11809,0.24596774193548387,0.9615967461639491,1.0,0.09693983921835352,0.03571428571428571,0.07138736388391624,1.0,0.09979309307234485
186,133,272,11827,0.24596774193548387,0.9615967461639491,1.0,0.09693983921835352,0.03571428571428571,0.07139397764052997,1.0,0.09979077243636236
187,149,295,11851,0.24596774193548387,0.9615495763526283,1.0,0.09692343500121135,0.03571428571428571,0.07146672896328131,1.0,0.09976836971012192
188,129,282,11872,0.24596774193548387,0.9615058301566455,1.0,0.09690804386169376,0.03571428571428571,0.07152625277280512,1.0,0.09975057105133679
189,140,273,11901,0.24596774193548387,0.9615344937587426,1.0,0.09686571206697218,0.03571428571428571,0.07152625277280512,1.0,0.09975057105133679
190,141,265,11925,0.24596774193548387,0.9617969709346403,1.0,0.0969512015696481,0.03571428571428571,0.07127096176751412,1.0,0.09982458062112122
